,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
d_2011_2016_resid_units,-0.07468673243674086,-0.07468673243674086,-0.07468673243674086,-0.07468673243674086,0.050829526154743294,0.044861145422752484,0.00353448414689432,0.004564951821650265,0.08459070921042816,-0.019843972321364884,1.0,0.5333365715824293,0.2078103161030808,-0.2215106033444018,-0.009132558922905562,0.12325521585886713,0.04396624975276659,0.1878195690993592,0.4024597659091538,0.21160285327023864,0.032618906377142064,-0.0036971860948072735,-0.08251079612485465,0.027139824365330436,0.030546420579770923,-0.042890486267163276,0.21124836115371104,0.1776365476926376,0.03106938958004723,-0.018530998355296074,0.0893626164816767,-0.002638373309265198,0.008450429013668662,-0.04047351567582663,-0.03848232894751095,0.09406692470503755,0.3021663148009232,0.12356152729466033,0.03409936309309294,-0.00883319431774657,-0.08232227583602675,0.027044427337216907,0.030982198881634046,-0.010424676649975312,0.18397886952122314,0.172322214892697,-0.004173596893407752,0.010972345530845388,0.06495068808854104,2.998577968031184e-05,-0.0030005679666366063,-0.023381246687140374,-0.019208130578952085,0.15096791538956286,0.34100088508996235,0.16200451251235323,-0.0006944692006644206,0.006670118202036176,-0.008755363265901383,0.001751641147448933,0.003649657124840603,-0.04740905680821356,0.08947294122594178,0.07745537515412818,0.0512679160124279,-0.03929213669871791,0.036257431230046495,-0.003221751988795335,0.014279863585061047,-0.014350993393480045,-0.012141619678347315,-0.029335546906615363,0.04877897769449935,-0.04465881511369259,-0.005156735495253365,0.007535821632715006,-0.057264858381364525,0.16499298944590074,0.017444036666468474,0.12321649225763022,-0.13167384999014142,0.06322311175576686,0.10231271776088212,-0.1546311493468319,-0.20070351722387647,0.1727658081238826,-0.16452855196950622,0.07966801765587748,0.05322389247426272,0.07819577238121642
d_2011_2019_resid_units,-0.07545428455618101,-0.07545428455618101,-0.07545428455618101,-0.07545428455618101,0.035583297254446006,0.03254563027858465,0.004831089373248247,-0.0365265543419424,0.014641847032363648,-0.02766183305717696,0.5333365715824293,1.0,0.9308907239573162,-0.12280712545557766,0.012664915096818795,0.054711886495321195,0.023948066809738343,0.07725347936966215,0.25135821747887477,0.14373149917722244,0.005558069219413577,0.020850494400297313,-0.07807106948054927,0.03077301387531576,0.028270123962349448,-0.044190181215178696,0.12630947800100012,0.12309766663664115,-0.008213563647257194,-0.042281978447375246,0.0735673149988643,0.015015121278345549,0.029493061144471294,-0.02880462296287992,-0.03613840592523489,0.04916581959513543,0.19661249178372425,0.1004575111630594,0.010101339310903389,0.03783703999422672,-0.0932987557729727,0.02690263612470199,0.028558913160418087,-0.002736980109844354,0.12291226793804282,0.09829003426138637,-0.015102025455847297,-0.025335000241143418,0.0661507452762308,0.018396175752198537,0.008983206214682809,-0.020736099246720985,-0.00403783438359968,0.0482674380491066,0.20278325499605204,0.09106591402913117,-0.009081252700720157,-0.01822725471409893,0.01081424743867673,0.007606371792071386,0.0016774818021833187,-0.060919900968115726,0.045834219629731554,0.07827793710611061,0.007818836125444586,-0.021504934112923976,0.01342478331026881,-0.0038277288684376823,0.026464335283558283,-0.0046719050228889525,-0.04103202794502966,-0.04320050222112487,0.05053712346354103,-0.04109364918430044,-0.019655923642123423,0.020129175016184466,-0.020104082998444114,0.0851631908141324,-0.01816927851681606,0.0484234604870877,-0.06943017041631518,0.0865652876517403,0.06344478677329343,-0.09272450976192462,-0.1047519962041884,0.10306991246414951,-0.08657812261597769,0.03590474541368508,0.040589936626952934,0.0437951274762603
d_2016_2019_resid_units,-0.061902150009063774,-0.061902150009063774,-0.061902150009063774,-0.061902150009063774,0.018928074731008042,0.01789603797473445,0.0041930034762315185,-0.05596099648362529,-0.03193266478052547,-0.029861894065404345,0.2078103161030808,0.9308907239573162,1.0,-0.05811036390358631,0.01797053600793232,0.01629528122012112,0.008242986184738624,0.012455252257494278,0.12606904792273646,0.08868925103550367,0.0011332697489422703,0.022130206267491778,-0.05832385715852335,0.022782599778339827,0.020662966040737543,-0.030151023629718044,0.07559395045593842,0.06801355461347455,-0.019239409393231655,-0.042712433843146276,0.05275103148259164,0.01887998888531373,0.029359506629203478,-0.018091985551941494,-0.029571240829556714,0.01927915749245611,0.1047041334278885,0.06942993188104121,0.003765571251291536,0.04698562284891731,-0.07585637716758692,0.01869788347582858,0.019774556488418082,0.001140523856047838,0.07828157945206098,0.04340874733510918,-0.01269228932008043,-0.033390233797065606,0.051465996479840674,0.0210047079193389,0.011853759902627128,-0.01362535467061932,-0.0017914761841483686,-0.007205373765237016,0.09383984169948988,0.0475953265940802,-0.0053354043894276205,-0.028718836608393868,0.01571250869033212,0.0074471819907905405,0.0020069554340930687,-0.04610491606417029,0.020553806833536647,0.052456246960818916,-0.011710453841267867,-0.011147187723170207,0.004372756664687468,-0.0019133518454911304,0.022466879309386536,-0.0012592652352094004,-0.04300137744454374,-0.03880573751605025,0.04186304021392817,-0.03179309017277486,-0.026271986156737287,0.023576467603906866,0.00028560290369180003,0.04239004989555275,-0.02632773061904947,0.009886733272168552,-0.030762728490183477,0.0814406432879355,0.035327398589898626,-0.05084468148165839,-0.04323146872642088,0.05701174427060226,-0.03848473547318283,0.009441725914184778,0.028187297113213855,0.02705697709513507
orig_percent_residential,0.08074143336600992,0.08074143336600992,0.08074143336600992,0.08074143336600992,0.0042547962862699105,-0.02683794446564553,-0.05668906449252784,-0.08338409750863815,-0.07029374877625451,-0.15479481735526734,-0.2215106033444018,-0.12280712545557766,-0.05811036390358631,1.0,0.01758678538153162,-0.11853062945009081,-0.0942898407023354,-0.08242106392881442,-0.21262059960077764,-0.14136389690579895,0.01876866970944958,0.01721251281042781,0.06031439241927175,0.040536998876413766,-0.08463877646347574,-0.017766320164448384,-0.06296538154417532,-0.1271557041040819,0.025150762783773983,-0.08006208114835232,-0.039329378126378704,0.016545515876390592,-0.01840515806184013,-0.15838173916212747,0.0816312161977685,-0.02658906418909659,-0.1783005936820708,-0.16599772646614594,0.024886369620156088,0.02103948393500696,0.05786035766836541,0.019919382642110996,0.03230074511789812,-0.02418518640098656,-0.11033126681097032,-0.15839556554182072,0.02965109174110021,-0.06077879016522909,-0.046092528764436196,0.0101173576457521,-0.010324829156642372,-0.12699169746201663,-0.018049578062646596,-0.08564363971834509,-0.15605337730880553,-0.006964580186789481,-0.01337781164637432,0.010908266204674779,-0.024327158818471414,0.025958820012196803,-0.07451943928232681,0.016370508960261067,0.04033276494892948,-0.003632963975011107,-0.03071476990879189,-0.046702118886083506,0.005038489429651987,-0.0032313065203420145,0.0091503681090666,-0.12005181728344932,0.031835688848999844,0.10848887544386851,0.008675846979848748,0.026039159925577048,-0.16430075005917388,0.08732360758816565,0.06094578048365199,-0.1304057001445769,0.04887873499075808,-0.3762376645846752,0.23509954968237315,0.2435581095171058,0.13232421482815762,0.18704150435224787,0.40398192917955844,-0.0864863557408478,0.3877213521383186,-0.15204490711192245,-0.26432814591159265,-0.34134503530656707
orig_percent_limited_height,-0.08061211239003709,-0.08061211239003709,-0.08061211239003709,-0.08061211239003709,-0.018888913382769136,-0.02117037130229089,-0.00975969741443338,-0.07004423824278921,-0.03977519810841865,-0.03889729537362092,-0.009132558922905562,0.012664915096818795,0.01797053600793232,0.01758678538153162,1.0,0.06198012272185043,-0.018303565791593212,-0.027612283760405917,-0.07323396320864632,0.07792413246136198,0.03493639169564065,0.039420977880107615,-0.006969649222761081,0.0022694265108232897,-0.0005563302363739426,-0.01388741504571027,0.060979390427998145,0.031279488781375354,0.04762667151077404,-0.042980667582211016,-0.014576564221086491,-0.0049426583048702965,0.015445142835154805,-0.0001979347739526461,0.017636705985203626,-0.0074119694710827605,-0.05645210676458785,-0.06474168020665752,0.039239922670826384,0.027977398189764795,0.0021935324099354586,0.008000474796366867,-0.0008076039470283754,-0.005678358771743191,0.06319386722117373,0.01958379279859737,0.029962521116042046,-0.03808362114680179,-0.016512688563014008,-0.002675698755661178,-0.006911213510467249,-0.0013186866531321696,0.007447290432980015,-0.030666593444132445,-0.060155068018563324,0.18845484089557832,-0.005682105070838314,0.023990409413224115,-0.012125750113257132,-0.008256707685828217,0.002063663985386008,-0.011876023925111593,0.00943380155739392,0.046717442695670575,0.029959670450406095,-0.00558040610562362,0.001935480088860807,-0.0036182510517335123,0.029593118930360082,-0.0024576108453046117,0.014973499070133815,0.04501517015375069,0.11463136850172055,-0.06315627170459798,-0.07526889666539184,-0.03933030173986904,0.07339443145754451,0.310386228817069,0.09364883421292998,0.061780568324445326,-0.10396649649852258,0.133479065199066,0.07033321497941114,-0.103196507050695,-0.03282941864919694,0.2079234899009857,-0.09567943635776424,0.013152091775233906,0.02483809863923399,0.06092232646410944
orig_percent_mixed_development,-0.3155712657773174,-0.3155712657773174,-0.3155712657773174,-0.3155712657773174,0.028088769780408435,0.09020233964017918,0.14101344077872474,-0.06521972268970211,-0.186866226514023,-0.010130905754606782,0.12325521585886713,0.054711886495321195,0.01629528122012112,-0.11853062945009081,0.06198012272185043,1.0,0.14621567519091275,0.06229687530237136,0.16934278853991308,0.28758690779780466,0.05961028959975585,-0.027731065416660393,-0.06420094136651594,-0.054672391540515286,0.017553845221560643,-0.011199346498935133,0.15336044482011285,0.2299703364727815,0.04190173095056864,-0.018959384795156055,0.09901011427138533,-0.009098313093625,-0.005656715481973229,-0.017767341817146714,-0.046973091213022324,0.08980248945917742,0.14256690633768082,0.1577682982136314,0.024889353646974633,-0.037096608976575886,-0.0406158250364242,-0.01985021111427156,0.024727303829778075,0.019756351016646464,0.1710407509913376,0.1466604608091872,0.03480202267935728,0.030433996643234793,0.09017297533308287,-0.0059816995845427545,-0.005179634056799818,-0.022072539504459154,-0.008755154458736706,-0.027292230323716093,0.12356850626409062,0.23202633451318913,0.11416279817387984,0.009539628370348371,-0.07573532408823613,-0.05530383610959041,0.007777641823000246,-0.04610104374452431,0.024689163990330856,0.13851157537626949,0.009007713896255817,-0.06851982573823374,-0.020259521595782218,-0.007199327592010814,0.004075358689761488,0.041445145192656685,-0.02067489248019202,0.5554261962907551,0.12304382679586552,-0.17092654389943762,0.06878774989276845,0.03089679469953737,-0.14055779661436513,0.3246061169488433,0.6296597401806427,0.4773441284605834,-0.17013038791101778,0.032261173060458274,0.20752513382111534,-0.28880543368016737,-0.2554571240274699,0.3126362855132993,-0.5652431720702475,0.29041937823304637,0.003433708332206403,0.17489435276618134
orig_percent_subsidized_properties,-0.0583195125458103,-0.0583195125458103,-0.0583195125458103,-0.0583195125458103,0.0015731410407052355,0.01972057981838367,0.030813745250563667,-0.09621202703028464,0.050273877166955895,0.19519240739959226,0.04396624975276659,0.023948066809738343,0.008242986184738624,-0.0942898407023354,-0.018303565791593212,0.14621567519091275,1.0,0.01366833441424502,0.1436743829404237,-0.009569106692081246,0.0033288347919131767,-0.059468015776802836,-0.058853548087355996,-0.02176171361592388,0.014493889969688731,0.04881118813862595,-0.09516397984576545,0.0542762095860003,-0.06698457220537113,-0.005681721254185979,0.004373060627754819,-0.01693807621734929,0.053112081762146886,-0.004893858042965104,0.006126255191507643,0.02009953989412408,0.10304033130316964,0.00872700675675645,-0.01495291052632132,-0.07936226704316364,-0.046098775656736674,-0.010533142084166404,0.019177683656929765,0.031566507320861734,-0.06556219599113025,0.0015812968524788254,-0.045865941005089145,-0.010494933844531824,0.01975393608370102,-0.003287803111534287,0.02484222255522696,-0.005427811799438296,0.006205672199002219,-0.006511280060171246,0.12797032482095735,-0.024407563792442036,0.03618361418825403,0.014934799375073495,-0.022020735910269765,-0.01806861030548711,-0.0012845451501081319,0.024070633472355628,-0.06214904403131054,0.05629167683680206,-0.03988201227548104,0.005440154462191922,-0.0189397147567483,-0.020335675612519668,0.037183544756231236,-0.008416721362377418,-0.030282013722971776,0.18418729033823059,-0.12257312086522498,0.10630211179342838,0.14504294523749225,-0.09502932956900198,-0.14474869135423704,-0.09493571789068748,0.15016338722790112,0.19045065460908853,0.03752197566199873,-0.28084693765852986,-0.06048197741400801,0.04742079989565227,0.02836512257172649,-0.11192188171913607,-0.1845872468784774,0.1719360062322072,-0.024925251280667315,0.043843566647031526
d_2011_2019_pop_density,0.015608832104531187,0.015608832104531187,0.015608832104531187,0.015608832104531187,0.04825463334753879,0.05517073080510135,0.016693981774784202,0.035982832899873314,0.08318088658256793,0.045892468889938316,0.1878195690993592,0.07725347936966215,0.012455252257494278,-0.08242106392881442,-0.027612283760405917,0.06229687530237136,0.01366833441424502,1.0,0.48720330968086595,-0.014659270701891821,0.0037696141338111264,-0.0821778590858589,0.04850376657594432,0.020533039929625536,-0.012890981713731124,0.35846816728874464,0.16945222460772283,0.11340134418942789,0.27296793781507245,-0.0224569061062388,0.03255132910575935,0.00979653194314649,-0.033836633503975685,-0.05508794044187233,-0.1192268488518397,0.7468992776019683,0.41645572972542927,0.003184147559837188,0.019786855060231437,-0.07126123792497843,0.012899333568476865,0.028554061708946865,0.005230476181014176,0.22378561217446047,0.13656158407955338,0.1069578322314356,0.19315898852330476,-0.026334799371227385,0.029880202752845836,0.013425233882659475,-0.03272005326162259,-0.031129398821059175,-0.08328714955351356,0.4789416118039208,0.3473922277266666,-0.025384751003557394,-0.033380688595970036,-0.03173409990118203,0.047564736771310026,-0.010481021966880425,-0.021620161138397133,0.18937624091076644,0.08155616197545963,0.037929295090369755,0.14466504683562043,0.005401512529928192,0.005651495988228686,-0.005273116459211782,0.0004990444660068742,-0.015273227161471952,-0.0601003796535744,-0.039163305402964046,-0.026521622383210958,0.061653229569910734,0.01822508076628237,-0.09636577337042207,-0.010863551864964823,0.015197369761389065,0.044651412930130654,0.11514688021636629,-0.1899791108989533,-0.05792120772483408,-0.029526209847221273,-0.09263675506148988,-0.08583089257923268,0.022389314080705162,-0.09358652204243229,0.11787522120326671,0.006753314546072352,0.09277783193785206
d_2011_2019_resid_unit_density,-0.09439888940339985,-0.09439888940339985,-0.09439888940339985,-0.09439888940339985,0.07076125806697736,0.10809976263969699,0.08220645170703061,-0.020279921983219745,0.05676220342457108,0.14587652999923162,0.4024597659091538,0.25135821747887477,0.12606904792273646,-0.21262059960077764,-0.07323396320864632,0.16934278853991308,0.1436743829404237,0.48720330968086595,1.0,0.20107581219769086,0.05690234914232993,-0.10795003430073997,-0.057317520770230064,-0.007335647280787923,0.060194737719302026,0.03800761432470797,0.13735716736773385,0.12483560137091898,-0.06242875250784235,0.006661211594212982,0.16126353761049572,-0.017064190998444466,0.026237097377262274,-0.06171753787210743,-0.13858729630133912,0.3527588991940807,0.8457000443989806,0.16366032318852433,0.03873233252904596,-0.10854242567903952,-0.050632453202959386,0.003913294910182079,0.04577327490405053,0.04106220019101875,0.13747618203864015,0.09066724507574908,-0.05932675833656576,0.01365533653740294,0.11898900592775437,-0.008236637208617066,0.009060720726102258,-0.03624142569099511,-0.07429413599868628,0.24803953850684646,0.7247671305076899,0.09994433395119755,0.040790112233624484,-0.021359856129943622,-0.014498091177918069,-0.0172163387968616,0.027302872536397106,-0.0062155367207774965,0.028672209424371427,0.05983391736568849,-0.01479220529569219,-0.009958191328189724,0.06298028687600726,-0.01442403005812378,0.0236589046255043,-0.016569166532192644,-0.03979750684490646,0.057294169209681035,-0.09535873162408554,0.1037233553892632,0.10058397625573796,-0.10691618469552819,-0.10739771638766654,0.011092606659733733,0.04780510175786863,0.21014476678328198,-0.10209524529353639,-0.14850000595493987,-0.01819000293500379,-0.06907467566093523,-0.14590548631335437,0.00969516743115407,-0.21877615007467974,0.20431806759945323,0.040160358697360655,0.15813176410596072
d_2011_2019_per_capita_income,-0.27716433602894924,-0.27716433602894924,-0.27716433602894924,-0.27716433602894924,0.017295185360194528,0.005948123269449903,-0.012373097707886188,0.009092316618785358,-0.06535549194461251,-0.1240519765823361,0.21160285327023864,0.14373149917722244,0.08868925103550367,-0.14136389690579895,0.07792413246136198,0.28758690779780466,-0.009569106692081246,-0.014659270701891821,0.20107581219769086,1.0,0.18882000910807364,0.016094519337958958,-0.14566802937392923,-0.01601929735198262,0.025059659518797028,-0.03941300302719593,0.36342776763869145,0.3128856125698126,0.0009467996891695507,-0.042808187700100565,0.3552291969020759,-0.003370018604564068,-0.028347394492510565,-0.0925469152221056,0.01310922814551322,-0.03180158902717764,0.16661310626758022,0.7326382052516022,0.16696223816967104,0.015094504350608811,-0.10220532432947434,-0.013048687361048802,0.029825227045587162,0.0015698794151190417,0.30589833921468346,0.2162603495194427,0.002353810371166027,-0.009988485838343294,0.26797038846112864,0.007349790955518204,-0.03598092311257812,-0.14117139069208084,-0.026737374673401617,0.020481774899525716,0.15002804356786512,0.601489309747556,0.07242905359121891,0.0044592423521916886,-0.07177297219096937,-0.005265623450266431,-0.0034797772768584254,-0.05942711267306148,0.1375455986490829,0.2502591090904239,-0.0018395057298679956,-0.048787954130093805,0.18054562428283613,-0.014908408855517941,0.01131241566010634,0.1739713977836419,-0.0018286184740398837,0.07637385365300303,0.2388919128343312,-0.11302887893130849,-0.16559779342080205,-0.0836820159550509,0.04035379488533976,0.3116609890663293,0.19826551263575745,0.1576779454246187,-0.23552645217824383,0.24399990065565488,0.30899486944093285,-0.3406016677804517,-0.2433080975880361,0.42247199272250857,-0.27747083470305745,0.11070006242682384,0.11411347601242369,0.06846186509975041
d_2011_2019_percent_non_hispanic_or_latino_white_alone,-0.17921486062232664,-0.17921486062232664,-0.17921486062232664,-0.17921486062232664,0.09859558158665932,0.05979831756222294,-0.04199167541277868,0.06089074852689427,0.13722114323501938,-0.10430841123417614,0.032618906377142064,0.005558069219413577,0.0011332697489422703,0.01876866970944958,0.03493639169564065,0.05961028959975585,0.0033288347919131767,0.0037696141338111264,0.05690234914232993,0.18882000910807364,1.0,-0.35616865907742645,-0.09598351467350233,-0.23189713010537893,-0.03467183779238146,0.07312403749182171,0.08366206041208851,0.13725788259525004,-0.03912092240929924,-0.027062049949015295,0.20272284997494677,0.02151074181984505,-0.03519822207568161,0.04119229128126601,0.0005345209640566863,-0.002366118859375727,0.009123744323446937,0.08458513650316793,0.9062857925731659,-0.28987262046842727,-0.035619354885691956,-0.18495549163330513,-0.022255509343209894,0.06738834281961563,0.08972888753674639,0.09549804559851931,-0.03191164893581078,-0.0010696029505007309,0.1548623901588228,0.029460062726915943,-0.044890650452058055,0.045810674650553676,-0.004404935414687705,0.00864236131444264,0.09155463291702338,0.17424474695175604,0.3264081125518745,-0.1761163480485208,-0.09331275131177856,-0.08421466675328335,-0.017678168015316374,0.0183371549530661,0.01843751097137394,0.08882571999192904,-0.016492811257475773,-0.038058018881282525,0.08703627041800809,-0.007607390173157875,0.011059208099931226,0.053327239098756016,0.00418333655195078,0.029921336717562134,-0.3378835585779215,0.4508400541852044,-0.40326894649223805,-0.12901722909854332,-0.019657967846929147,0.09326445890981579,0.07932790409274412,-0.015008537372974506,-0.09658961743008505,-0.02637534125729427,0.09078583727081876,-0.06110066300372691,-0.027729983388558734,0.10374131940669794,-0.08422082183253958,0.06193628606472629,-0.0684031747470636,0.029312099917502527
d_2011_2019_percent_non_hispanic_black_alone,-0.03960646036127216,-0.03960646036127216,-0.03960646036127216,-0.03960646036127216,-0.1227738386161427,-0.11634457204314884,-0.01614992196675906,0.0770680586269169,-0.12450419499386707,-0.17321871313961265,-0.0036971860948072735,0.020850494400297313,0.022130206267491778,0.01721251281042781,0.039420977880107615,-0.027731065416660393,-0.059468015776802836,-0.0821778590858589,-0.10795003430073997,0.016094519337958958,-0.35616865907742645,1.0,-0.2890445338004058,-0.1010632198585244,-0.02142371331514257,-0.13661348055519057,0.02040174778267156,-0.09332827847311996,0.07474358075479363,-0.031174275597828198,-0.13486233273069587,0.019016672413064026,-0.030488620647947193,0.07175386138409785,0.04184665337247009,-0.08454774685623957,-0.06989441963322046,0.03852566302409903,-0.2546785612904814,0.7974995012619321,-0.20846921075502362,-0.08864243410318813,-0.01146266386757287,-0.08404022202004738,0.04050529307679706,-0.03275356791152807,0.06995255251742502,-0.02901524420790287,-0.08996561922909743,0.030353806774993653,-0.022181245687680512,0.03837049845414211,-0.005091005253938076,-0.008811054304114727,-0.10580103662573487,-0.016475582239036,-0.26857886667812303,0.5176803419165846,-0.14194747479795103,-0.025078868006940022,-0.013951152800677508,-0.08971945979452137,-0.018544782858229122,-0.08861547986139938,0.018406279168426146,-0.003737133035631607,-0.07679507362475313,-0.022272115627136647,0.001086307146938461,0.04172021089291314,0.06546066992392449,-0.13889837349931053,0.3981677691868493,-0.4725520792055866,-0.05806249077561856,0.23554702162201077,0.1428353671179361,0.15596503434941067,-0.0882561881384738,-0.1102433218944658,0.08224197236429506,0.21209746276152655,0.09852436068643038,-0.145552778217694,0.005928474611874065,0.20954948945530497,0.15506813533362723,-0.258273353298563,0.0638477662599071,-0.07003404453370252
d_2011_2019_percent_hispanic_any_race,0.09620131162098422,0.09620131162098422,0.09620131162098422,0.09620131162098422,-0.02081537002736473,-0.0267917880380488,-0.02667976234794436,0.027234535262793683,-0.022413832931371013,0.03101001119060106,-0.08251079612485465,-0.07807106948054927,-0.05832385715852335,0.06031439241927175,-0.006969649222761081,-0.06420094136651594,-0.058853548087355996,0.04850376657594432,-0.057317520770230064,-0.14566802937392923,-0.09598351467350233,-0.2890445338004058,1.0,-0.2666847456257041,-0.030573885790970524,-0.015450110749896379,-0.07111975157595243,-0.09500328127656522,0.1833557387902511,-0.0023689854357420823,-0.1934267287035013,-0.06447149371804156,0.062383181732753416,-0.08104005798856148,-0.0081935073699367,0.038658403909854554,-0.03631432017973317,-0.12459852513120595,-0.026374730962412128,-0.17732168041204527,0.757327597533097,-0.20653549739782046,-0.0519125075900731,-0.03242396679026166,-0.05025159817825311,-0.049261271506321924,0.14758176069768097,-0.0471395109328951,-0.11272359245041205,-0.05365366694558759,0.02425635363662304,-0.016323424877217305,-0.02671025101999501,0.02003473983505257,-0.05720548863593387,-0.08887017496338485,-0.16688355008540087,-0.22506368152815465,0.4415022277990019,-0.10576475647939046,0.027120003777337223,0.020221655781720003,-0.03877674921209962,-0.07628419588504766,0.08019569148605074,0.06457762439496223,-0.13374378638512568,-0.016377718413091567,0.044939369201836665,-0.05220557248345792,0.009070191089874342,-0.022476870307823152,-0.00035323281550336447,0.05307598651784951,-0.2488858665337831,0.06018414976159154,0.1628357449516707,0.035612590082421354,-0.004854971343800389,-0.05466689209089483,0.06584520823944577,-0.02617898559730474,-0.03902713371147138,-0.08543653890476817,0.06741805986193657,0.009185296758810548,0.12674070284018277,-0.1074233346225837,-0.038675703583636936,-0.0196583503414015
d_2011_2019_percent_non_hispanic_asian_alone,-0.0030328978931755107,-0.0030328978931755107,-0.0030328978931755107,-0.0030328978931755107,-0.01969826232033786,-0.027801170133009586,-0.011301475468479608,-0.0754924697435631,-0.006496596743630141,-0.050049983579302335,0.027139824365330436,0.03077301387531576,0.022782599778339827,0.040536998876413766,0.0022694265108232897,-0.054672391540515286,-0.02176171361592388,0.020533039929625536,-0.007335647280787923,-0.01601929735198262,-0.23189713010537893,-0.1010632198585244,-0.2666847456257041,1.0,0.017321876701285203,-0.02570230557376715,0.03466854118366022,0.02823870591602474,-0.003397482722945806,-0.058312910873118344,0.040499429069296086,0.0006980700165303352,-0.0041011263237764614,-0.028877300936351845,-0.03134137849318266,0.009366041410578603,0.012877221656815546,0.0008984783645105642,-0.18456890925091707,-0.06898803461799995,-0.22138116481311557,0.7731599569270265,0.0390872512175107,-0.03994599310467599,0.0455186845171161,0.038378257931818975,-0.02043200218156033,-0.014198899320273059,0.03367918220930955,0.018341580398083684,-0.012363298495321199,-0.027027678599793815,0.022797724112801426,0.017715170096368263,-0.02994589127097927,-0.01737526739386935,-0.13293515573306072,-0.06878247278446387,-0.09106813459808816,0.3984646979164639,-0.028163892296600556,0.015098779507800367,0.010575613415713309,0.014218311719021298,0.02433164462178376,-0.06483807073429128,0.013421406798868754,-0.024405958539405918,0.011267996637736765,0.010364979578228474,-0.04069981528471199,-0.09146587689186172,0.1201779010774048,-0.08547333346245302,-0.0482763088675731,-0.04195366610502111,0.1257061632728234,0.04696648682686826,-0.0676483889005004,-0.13718571251805545,0.004968603071601158,0.07346732510944035,0.023188465413629553,-0.02961789377509292,0.01586297709378587,0.03936211504632378,0.08625366498053828,-0.07839695939348947,0.046768402918079655,-0.0004678984296437992
